id,is_iceberg
f2ee6d7f,2.4820795374580484e-07
e1f9c0e4,1.925539905300866e-08
8e40401c,0.12020202726125717
5d9eaba2,0.0003081579343415797
55e7562c,5.278710091261019e-07
9da6cb4b,0.0058054267428815365
c3c1c8ec,0.6516801714897156
3b38698e,3.2541188375034835e-06
6c9eb909,0.004017085302621126
482a3d1d,0.011658272705972195
0e9918f0,3.227213164791465e-05
ef894fd2,6.324274437474742e-10
4b82e7f7,0.483061820268631
b9cdd7fb,1.1257304777245736e-07
94a496f4,0.0007537715137004852
995eacae,1.2187172382382983e-09
41b02e58,0.9254310727119446
69f04617,0.004391888156533241
c889a03c,0.006601737812161446
91f98acf,0.995890736579895
9135c19f,0.046661313623189926
1f0e9c09,0.0006755276117473841
260d6e8e,0.003947798628360033
46334397,0.3249930143356323
f34ddf31,0.004286821931600571
4d6177d7,0.08251971006393433
76a57270,8.660057937959209e-05
217b8cea,3.9759933656569046e-07
9a45a566,1.796147017785188e-07
1b55c75e,2.9985338187543675e-05
7bd92ec6,0.909473717212677
6c409f41,0.7889873385429382
df3e48eb,0.056074194610118866
62723e57,0.1430717259645462
b8e627bf,6.072442829463398e-06
86bb5d85,0.029930826276540756
77e5034c,4.869772237725556e-05
607079e5,0.3639505207538605
96879fb4,0.9435920715332031
6afe606d,0.33547210693359375
4129802f,0.006702282000333071
a42300ef,0.04377217963337898
1af842f5,0.014636492356657982
3fe57d78,0.5768405199050903
f4e60ed5,0.35693469643592834
68c8337b,2.915024924732279e-05
914ed5b5,0.07595715671777725
a6bb5987,0.46936261653900146
c781c439,8.66298214532435e-05
47a1a25e,1.1531785276019946e-05
80ea0713,0.001434631529264152
a9d001bc,0.016631558537483215
f94d098a,2.7358175429981202e-05
3e230e0e,2.097449851135025e-06
24afa485,4.635759012217022e-07
bc37db7f,0.21791771054267883
83f99e4d,1.4124834990525414e-07
1a8d86f7,0.020136840641498566
38136419,0.9311056137084961
d393e637,3.986802039435133e-05
36902570,0.5103842616081238
327f7b25,0.7280622720718384
3f8543c6,0.08024729788303375
a0d42a70,0.006555135361850262
e07ba430,0.02241513691842556
c6e53803,2.047057932941243e-06
fec4dad8,5.325837264535949e-07
933fc5ba,2.083769601313179e-07
c27eda4e,0.8765027523040771
9b94d2c2,0.4341447353363037
a2dbdb31,0.00040921743493527174
816258dd,0.03623002767562866
81f11218,1.303776002714585e-07
c4bd9d04,2.6934907282338827e-07
c6ce9bf9,0.9439882636070251
a7b3cc29,1.6561689335503615e-06
527870bf,0.29840022325515747
9af26068,0.24742890894412994
0b591e70,0.044136807322502136
2b1e57c5,0.00042440590914338827
194db786,0.013656264171004295
e09ba644,0.0012132393894717097
fa2ed3e5,0.8988162279129028
1ba92726,1.6732545304876112e-07
8c8f45b4,0.002128288149833679
f8889f44,4.981403067816359e-10
598e255b,0.00015736768546048552
45f1aa7a,0.19612520933151245
022956a3,3.6071439168949837e-09
d406064d,0.9722155332565308
76617947,0.06482367217540741
d0e5dccb,0.0024501383304595947
33271da6,0.45265862345695496
0840e2b1,0.00208726292476058
521a9f4d,0.0032511961180716753
7286b1dc,3.665460326374159e-06
5b6acc2d,2.8314509108895436e-05
e034cd34,8.10055553301936e-06
46577660,0.0001533565082354471
bb4d6f24,0.005283551290631294
bfc7a3f2,0.0052344053983688354
abc66be8,7.559609366580844e-05
3627189f,0.0005682467599399388
e49a77f6,7.620875749125844e-06
a209d7ee,0.0010261944262310863
dee69cf6,0.072311170399189
9a6261a0,0.007821300998330116
a8e444c6,0.9294633865356445
a6a66a28,0.6294257044792175
db7022ff,4.632320269593038e-05
0dfb45d9,0.005454624071717262
81c983aa,0.128310889005661
a98fb5e1,0.009800450876355171
99e004d7,0.00396629748865962
d16e5fbb,1.86989312922492e-11
3c352f9e,0.0036752107553184032
12202699,0.03108271025121212
86af0236,0.005904745310544968
f3703e6f,0.0865149274468422
4a71dc34,0.0022068647667765617
321edcdc,0.08148323744535446
e365a657,1.2111900371536422e-10
45755c9c,2.2243361286200525e-07
873b0829,0.002499353839084506
72ccd009,0.13902582228183746
205243d9,0.023500556126236916
d9202f36,0.9445671439170837
9d0c30b0,0.002620524726808071
56644ace,0.6656749844551086
c63f527f,0.4659871757030487
bb84b9bd,0.004499080125242472
6f68caf0,8.711908594705164e-05
8492119b,0.14137500524520874
71bde48d,0.0031397570855915546
d2d6e2ba,0.004620006773620844
6f4b309c,0.6671326756477356
b3cc5ba3,5.720801709685475e-06
fee39547,0.317748486995697
4893137a,0.04004931077361107
e283c4c4,2.6017056370619684e-05
25bac62b,0.002001026412472129
8fd88dd6,6.7734158619714435e-06
b48c104e,0.0002578510029707104
221d500b,0.07849971950054169
8f0de087,0.9998488426208496
32342e03,0.9933138489723206
a8da99d8,0.0011505531147122383
93203755,0.00113873858936131
d3c88528,0.8889892101287842
0d7a17b3,0.0003040625888388604
bd72f5ec,0.11210747808218002
e953c0fd,0.00013374406262300909
e730b6c6,0.9606024622917175
c086033a,0.013454191386699677
a521d303,0.0020234249532222748
b023957a,0.9892712831497192
3e0f04e8,0.041496168822050095
60647cba,0.015761561691761017
2f5c43a8,0.002554591279476881
b54ba69b,0.0002533439837861806
eac962ff,0.00037506045191548765
7e2a3763,0.0002963128499686718
9362d863,0.0842830166220665
8f1b833c,0.17228972911834717
79727ff5,0.4242282807826996
62614c75,0.9731966853141785
75a03adf,1.4654533142532955e-10
cf138392,0.8004880547523499
bf467a96,0.005320069380104542
c8b34651,0.014295641332864761
105a5c54,0.6594130396842957
bf6de75c,0.2781573534011841
060702c8,0.9940406680107117
921bad2c,0.007922076620161533
e0d17eb0,0.00031554457382299006
9a3825c9,0.003421162487939
8eda717f,0.004616990685462952
78906e0c,0.8078252673149109
c60100ad,0.5138388872146606
90a72a52,0.0008508635219186544
d80e4ed4,5.471601838280549e-08
339cd0d2,0.27009472250938416
d99de899,0.021647190675139427
357e20d1,2.8032696718582883e-05
a4d190da,0.00037791975773870945
bd226217,0.7554235458374023
476e2771,0.7918469309806824
4e483506,0.006256701424717903
f70ea081,0.49446916580200195
4645e56f,0.06896946579217911
e6d05940,0.021090175956487656
f8b3c6af,0.032589878886938095
c89d6aad,1.6701374988770112e-05
0cb57f6e,0.00017938320524990559
86a4be46,0.0012024575844407082
75e62d7e,0.0014240802265703678
ebc36374,0.0017638541758060455
0ebcb731,0.06738400459289551
24d000c5,0.0013683841098099947
f3c9a4f6,0.03372010216116905
1bc59730,0.002438739873468876
47ea0bff,0.02193140611052513
cdeccfdd,1.4585837426750459e-08
15e09a1d,3.733637640834786e-05
00652788,1.195157608435693e-07
23649c84,0.7602114081382751
91188a77,0.0005759619525633752
eaca8580,2.0892031160624214e-10
4ce9daeb,0.07207615673542023
d4220673,0.09148549288511276
b6a87aef,0.06380843371152878
8333ebed,4.622422125066805e-07
950a3453,1.2198755339198897e-09
7074f6c9,0.6229825019836426
98a02caf,1.5354195284089656e-06
59c8d2b3,0.29334020614624023
d99d13bd,0.9772822856903076
de86f1cf,0.3228837251663208
8f4b1985,0.7568779587745667
a7779b04,0.04267430678009987
2caeab11,1.324459481111262e-05
16aeea7c,3.686597471741493e-09
b9d19ab9,0.4207066595554352
29c5d2fd,0.3955242931842804
efcefa55,0.022777579724788666
099161c3,1.839382690604907e-08
12b49195,2.3648782931928736e-09
96a1ce13,0.026233335956931114
67964b4f,8.089006769296248e-06
b61c605c,0.023794081062078476
bcfc0f16,0.0022074664011597633
bf0cb956,1.022707352832386e-11
12f6aa7d,0.07764579355716705
f36f3a0c,0.0004858617903664708
83490492,0.00027658292674459517
e3b62b60,0.9841832518577576
20b27d66,0.6162723302841187
25c3ce93,0.06587409228086472
67a2ff0b,8.306547982783741e-08
9b2d3c1a,0.9599263072013855
8ad51f7d,0.013855117373168468
14137b57,0.11028308421373367
9ea5aa79,1.0834966815309599e-05
5ea1d2dd,4.556459742843799e-08
979c867e,0.31343647837638855
7ea1e1b6,0.19254101812839508
d65520ba,1.2733785581531265e-07
765ad2e2,0.00028200502856634557
d2957326,6.000729626975954e-06
24349e24,0.005527405999600887
fd8a2ae3,0.0014227234059944749
b282d98e,0.8756943345069885
3eaa7a61,0.0505257174372673
16533dd4,0.009251332841813564
4adb68d7,0.6384209394454956
565005b9,2.1664380255970173e-05
51d86e0c,0.4847199618816376
30635642,4.713721864391118e-06
d9480a60,3.0372814308066154e-07
b2647128,0.004569446202367544
20478c55,0.18366557359695435
caa0d105,0.00019803592294920236
474f4534,0.0021209700498729944
d51e3867,0.7499328851699829
e5d1bba7,0.9642862677574158
e7000b2a,0.025546563789248466
78f06b79,0.9371157884597778
8a9f4bee,0.6349942684173584
3d716bbe,0.006712416652590036
6e1ddef1,1.2521327334980015e-06
9826f39a,1.1588870307832622e-07
3fdc82f7,1.2518309056019916e-08
31f013c3,0.00012293970212340355
97a9df6d,0.0004975619376637042
10e65294,0.00015859839913900942
0bdca1a5,0.01801363192498684
374037fa,0.7398124933242798
1d1a0cec,0.021534305065870285
d415c5ad,0.00012500151933636516
ced1306d,4.126903707657448e-09
f43497f3,0.0007558736833743751
ffd13a9e,0.1026763767004013
6f67148e,7.579457701467618e-07
be322b68,5.254615871308488e-07
af209b44,0.0008987576584331691
69b53a4a,0.05968505144119263
4c085180,0.053092774003744125
608cea18,0.6157284379005432
f8bebbfd,0.051476966589689255
ae16855d,0.14672359824180603
dfc700b3,4.5379601942840964e-05
e3bdd9ac,0.0016013996209949255
87a8ea20,0.00021731804008595645
3c3da9aa,1.8815217117662542e-06
76c882d6,0.0011243557091802359
9e429645,0.5388607978820801
7dc9c990,0.7237077951431274
f38d53ef,0.04970889911055565
e1785b6e,0.9937798380851746
80c673fb,0.701114296913147
a8b8c20b,0.22120460867881775
6a1ff150,0.8676251173019409
2f68d4fe,0.00030114990659058094
c462ec65,0.00017182447481900454
c374d5c4,0.00021766974532511085
d20769b3,1.5021611034171656e-05
c467fe4d,1.6109872089760044e-14
1356229e,0.006473032291978598
b1532127,0.0015404997393488884
3777ee22,0.07455171644687653
4ba6023f,0.6153573989868164
08504ae6,0.0070112342946231365
5e0b4cc5,0.00042687877430580556
249a0c1f,0.8769227266311646
24b3497f,0.060517922043800354
9edcf494,0.6853373646736145
53297290,0.09821155667304993
6d3a269e,0.06667109578847885
1b0d38fc,0.10815263539552689
02747427,0.003532764269039035
38867253,0.7700708508491516
c392dbd0,0.12281251698732376
8939734c,0.01228205393999815
097ba3af,0.00011248524970142171
30f0f835,0.07180968672037125
bdab1bcf,0.9994850158691406
1070a984,0.14760009944438934
c41b8a90,0.8216695189476013
86a3b5cc,0.1402556300163269
d0a3719e,0.007289225701242685
b1a8067b,0.00010370527888881043
911bc6aa,1.3455857697408646e-05
67a2d0ac,7.002692291280255e-05
11447262,0.002184515818953514
12fd1375,2.223005633739117e-12
f2898538,1.2123188071200275e-06
0e7355e2,4.971365896722091e-08
bc2c87c8,0.008493908680975437
94001156,0.0038423757068812847
d5855224,7.272273069247603e-05
a3c1a552,0.023705653846263885
edcf54fa,0.043579746037721634
a28b90eb,0.4036714434623718
63cd028f,0.1334698349237442
dbc79657,0.045318715274333954
bc856bf1,0.014535401947796345
c7e25a70,0.14166852831840515
9771b119,0.9178949594497681
836db0d9,0.279138445854187
f5685d3e,0.4834907054901123
bb04299d,0.0102775227278471
163a9d23,0.7953717112541199
5283c614,3.2135767469299026e-06
2276d5d8,0.0011364688398316503
ccb77e34,0.23418910801410675
d4a75bf3,0.00010854462743736804
e15f46ea,0.7767676711082458
992a45ba,2.1881171051063575e-05
056e7768,0.0025525009259581566
a1dc016b,0.00017004110850393772
38db82cd,0.0008829041034914553
3295f3ae,0.001701410743407905
a6ff3660,0.3382720351219177
5981b799,0.3999584913253784
2636d79d,0.0022837361320853233
7a8521e2,0.00028935004957020283
9b53021d,1.8175794025410141e-07
0a37be18,0.9013003706932068
a8676e55,0.36430054903030396
3488b8fc,0.015735847875475883
b86d4006,0.03232783079147339
33888635,0.20920971035957336
aa9ca5f9,2.968042756013034e-10
08faf0f6,3.041878642306983e-07
5320cd26,0.00017903189291246235
2c57fdaa,0.0019909448456019163
d467ce62,0.9736566543579102
888a568e,0.1563452035188675
88d6c838,0.0068254126235842705
8f138517,0.4417198896408081
e1108dc0,2.62986604715465e-10
9e9cd6c9,0.5569247603416443
ab893af4,0.0031574517488479614
4d4b30ba,0.9952316880226135
7ce15e26,0.00010646276496117935
dbc45500,0.7021120190620422
6a0cde3f,0.02700897492468357
2658014c,0.8618679046630859
08d20604,0.02168840728700161
03c83dc9,0.0004677581018768251
d741ccd1,0.07800805568695068
992d48b6,3.6887415717501426e-06
b1ea3253,0.01065942831337452
da379e69,5.669633083016379e-06
73b429af,0.0397585965692997
2aefe712,0.9855698943138123
1e3634f9,0.03526163101196289
069ee09e,2.2234749849303626e-05
a7970f81,0.00017284491332247853
23084d2e,0.9887596368789673
ac57710a,0.00015624881780240685
02553267,0.32246503233909607
0971c6c7,4.6843506851246275e-08
cdb7f1fe,0.024346359074115753
d3af3f60,0.005418366752564907
59daf44b,4.487425394472666e-05
c2169934,8.979652932339377e-08
da03b56e,1.487859663029667e-05
474ea404,0.8227956295013428
f686cdc4,0.00022496568271890283
f865b354,0.0019741228315979242
106df554,0.0002494731161277741
e5637171,0.006741926074028015
cba8985c,5.230357942309638e-07
cc09c9ce,0.7150216698646545
0b85b33f,0.6024607419967651
92f20625,0.9745205044746399
6b1379dd,1.9945680378441466e-06
ed2b1df1,4.1030776287698245e-07
325124e4,0.01354122906923294
7455c944,0.922809898853302
fd68ccc1,0.0942833349108696
8df9100d,0.8708627223968506
c406df9b,0.00038376727025024593
4978870c,0.023267734795808792
383f95d6,0.11336571723222733
aba96bbf,0.05395083874464035
6bba66b4,0.9607234001159668
b86fa0c9,4.472565251489868e-06
a2abc369,0.0307795200496912
0b40c014,0.0004378785961307585
d45add48,0.1849045604467392
00193999,0.8851352334022522
c2f1b710,0.7382634282112122
53750c72,0.36902666091918945
3137ef1d,0.7815175652503967
bc6b8e2a,0.012231431901454926
7cb546c6,7.170788740040734e-05
d59a2349,0.0009026264306157827
04d04b9a,0.02094612829387188
05ac1343,0.8281424641609192
2917895f,8.308129326906055e-05
342a1d01,0.012035791762173176
78309e4b,0.0015075977426022291
5c1a5aba,6.328499875962734e-05
fae57f79,0.25681421160697937
23821d71,0.0031865949276834726
5780b19d,0.5351403951644897
11c67865,0.39323917031288147
8564f114,7.685437594773248e-06
ec7d0fdd,0.00013069674605503678
9a0446b8,7.605759492435027e-06
5f5da69d,0.7203532457351685
7a11839b,0.8786543607711792
763c9bbf,3.5375709558138624e-05
15a7b5c5,0.0005335700116120279
e9c7e251,4.468081897357479e-05
2555c207,0.3827318549156189
ec8d9784,0.38616591691970825
08fd9d10,0.00015489225916098803
9504ae29,0.002086818916723132
0b91a24d,2.678309101611376e-06
e62e6cfe,0.05167471244931221
5d1291bb,1.3300473256094847e-07
b3c1f2e7,2.9917044230387546e-05
c6a8db21,0.1782512366771698
f2c137fd,0.1262231171131134
b61e8155,1.1935512134186865e-08
45b9ee35,0.009527447633445263
8fe9c49b,0.021655458956956863
b98ceb09,0.1602412611246109
70c4a435,2.83630197372986e-05
d953d111,2.051389128610026e-05
da7de86e,0.015689408406615257
519f8611,2.0282288460293785e-05
75eefdc3,1.8946366253658198e-05
62412092,0.008826471865177155
de8ec010,0.0015946932835504413
ee6121f8,0.0001186640074593015
412b66e0,3.976720472564921e-05
7405c131,1.2080209899067995e-06
efff4306,0.0008044189889915287
5658d679,2.0385161292324483e-07
617f88fc,0.4087201654911041
a120100b,9.305445018981118e-07
0971369e,0.4969768822193146
83f7fe7b,0.8030741810798645
12437da1,0.03815070539712906
8e7f96a5,1.966156730759394e-07
a08237de,1.3011790542805102e-06
a013bd6f,0.010866961441934109
c6fdd404,0.9595350027084351
317e2af4,0.013803021050989628
dd9878c0,4.226588316669222e-06
42e76a51,0.6260223388671875
022f77e3,0.033921752125024796
cada3682,0.9051539897918701
53074f1f,7.48161355090815e-09
e6c19679,0.9493914246559143
dfb69b8b,0.0008555035456083715
e1572941,7.527590106803927e-09
8d549cd2,0.00016911282727960497
6913594d,1.1003375988138941e-08
6e528fd6,0.3830450177192688
c8b037c7,0.014678013511002064
c3b6c880,0.017025068402290344
9684ac04,1.769658047123812e-05
6d974acc,3.9114438550313935e-06
57b10462,0.0005070489714853466
b2373298,8.074650395428762e-05
8e946e10,0.0005706857773475349
6acee7de,0.00011023085244232789
8ad7cc2f,1.428389509783301e-06
8e6e087e,0.0013080231146886945
c3e46df5,1.2795266179921327e-08
f6983f34,0.00031482131453230977
8130a3aa,9.259097311087316e-08
0f11be03,0.00472665298730135
766073e1,5.1651080866577104e-05
e67f6889,0.007396146189421415
148a0930,0.9795308113098145
b333ff97,0.08747480809688568
1c148a28,0.0009580873302184045
ee0b02d7,0.000278935011010617
fa1c5f6d,0.9757971167564392
9b12ae1f,0.009348781779408455
3bb60b1b,0.9744362831115723
096e7594,0.0006958326557651162
ac98996a,3.762801134143956e-05
1b7b9b9d,0.006448753643780947
61b2ac6f,0.0012245551915839314
2bd414a8,0.3300640881061554
73d12826,0.9924471378326416
29f7ec33,5.152901940164156e-05
265f8aa8,0.13983221352100372
0d6be675,1.799183309003638e-07
a00ecdf6,6.718065378663596e-06
c414328a,3.939931048080325e-07
d47de87e,0.0907132625579834
376f984f,0.28032347559928894
12a35aa5,5.6471701100235805e-05
8ecfd739,3.956697582907509e-06
2cbc30f4,6.993386705289595e-07
aa4bdf31,0.0003343844146002084
69d18f51,0.0054331133142113686
50cd4394,0.06302709132432938
bda732e1,1.986189523961457e-08
8e77e385,1.60335584951099e-05
49dfd51a,0.0006284931441769004
b0a3e728,0.000962012738455087
518061ec,0.9455594420433044
bb306c8c,0.013849652372300625
1b2cf099,7.156559149734676e-06
e7c405e4,0.007247851230204105
1fc79c9d,0.0001963269169209525
3427cd60,0.013032990507781506
8fc604cd,0.8664769530296326
0981acfd,2.9251223168103024e-05
512e9c5c,0.0038680494762957096
ae9f2426,0.7275737524032593
a8cd44c8,0.14922520518302917
acac91c3,0.4920061230659485
35988937,0.044518861919641495
2a2dd539,0.8568403720855713
3f971e0a,0.0006116934819146991
7e09131c,0.007351263426244259
82726c59,0.00015897130651865155
ec4c3dbd,0.005213125143200159
2a851255,1.2484371314513965e-09
2cebdab4,0.0012601130874827504
013b617b,3.0211144803615753e-06
21a8603a,3.7770564631500747e-06
fe2f2579,0.021290278062224388
df069a3d,1.4637302228948101e-05
595f7f57,0.24024033546447754
081bdb0a,9.4799323946404e-09
6f8e7b3a,0.999333918094635
d1824fe1,1.097242034120427e-06
3ddc6778,0.03683087229728699
57e4244d,0.00013048929395154119
18e2e176,2.9219609132269397e-06
7394cdbc,0.06473114341497421
19821b41,1.5331399481510743e-05
12e9563c,0.5921189785003662
b96c9ed9,0.0019455067813396454
096d9c1b,1.0568070507588345e-07
97454a30,0.005833790637552738
43b6c5d3,0.5207798480987549
2c58bcc5,1.2430399591589758e-11
0c71dc02,0.003166374983265996
f7cd79b0,0.38956767320632935
922ec513,5.9573603721219115e-06
561b6b2c,0.0001669600751483813
